15953.0, 12.9, 11.2
16047.0, 12.9, 11.2
16141.0, 12.9, 11.2
16235.0, 12.9, 11.2
16329.0, 12.9, 11.2
16424.0, 12.9, 11.2
16518.0, 12.9, 11.2
16612.0, 12.9, 11.2
16706.0, 12.9, 11.2
16801.0, 12.9, 11.2
16895.0, 12.9, 11.2
16989.0, 12.9, 11.2
17083.0, 12.9, 11.2
17177.0, 12.9, 11.2
17285.0, 12.9, 11.2
17379.0, 12.9, 11.2
17473.0, 12.9, 11.2
17568.0, 12.9, 11.2
17662.0, 12.9, 11.2
17756.0, 12.9, 11.2
17849.0, 12.9, 11.2
17944.0, 12.9, 11.2
18038.0, 12.9, 11.2
18132.0, 12.9, 11.2
18227.0, 12.9, 11.2
18321.0, 12.9, 11.2
18415.0, 12.9, 11.2
18510.0, 12.9, 11.2
18603.0, 12.9, 11.2
18698.0, 12.9, 11.2
18793.0, 12.9, 11.2
18888.0, 12.9, 11.2
18982.0, 12.9, 11.2
19076.0, 12.9, 11.2
19170.0, 12.9, 11.2
19265.0, 12.9, 11.2
19359.0, 12.9, 11.2
19453.0, 12.9, 11.2
19547.0, 12.9, 11.2
19641.0, 12.9, 11.2
19735.0, 12.9, 11.2
19830.0, 12.9, 11.2
19924.0, 12.9, 11.2
20019.0, 12.9, 11.2
20113.0, 12.9, 11.2
20208.0, 12.9, 11.2
20302.0, 12.9, 11.2
20396.0, 12.9, 11.2
20490.0, 12.9, 11.2
20584.0, 12.9, 11.2
20679.0, 12.9, 11.2
20775.0, 12.9, 11.2
20869.0, 12.9, 11.2
20964.0, 12.9, 11.2
21058.0, 12.9, 11.2
21153.0, 12.9, 11.2
21247.0, 12.9, 11.2
21342.0, 12.9, 11.2
21436.0, 12.9, 11.2
21530.0, 12.9, 11.2
21625.0, 12.9, 11.3
21719.0, 12.9, 11.3
21813.0, 12.9, 11.3
21907.0, 12.9, 11.3
22004.0, 12.9, 11.3
22098.0, 12.9, 11.3
22192.0, 12.9, 11.3
22286.0, 12.9, 11.3
22380.0, 12.9, 11.3
22475.0, 12.9, 11.3
22569.0, 12.9, 11.3
22664.0, 12.9, 11.3
22759.0, 12.9, 11.3
22853.0, 12.9, 11.3
22947.0, 12.9, 11.3
23041.0, 12.9, 11.3
23135.0, 12.9, 11.3
23229.0, 12.9, 11.3
23323.0, 12.9, 11.3
23418.0, 12.9, 11.3
23512.0, 12.9, 11.3
23606.0, 12.9, 11.3
23700.0, 12.9, 11.3
23795.0, 12.9, 11.3
23889.0, 12.9, 11.3
23982.0, 12.9, 11.3
24076.0, 12.9, 11.3
24170.0, 12.9, 11.3
24265.0, 12.9, 11.3
24359.0, 12.9, 11.3
24453.0, 12.9, 11.3
24547.0, 12.9, 11.3
