95.0, 14.0, 12.0
190.0, 14.6, 12.2
284.0, 15.2, 13.2
378.0, 15.3, 13.2
472.0, 15.3, 13.2
566.0, 15.3, 13.2
661.0, 15.4, 13.2
755.0, 15.4, 13.2
848.0, 15.4, 13.2
949.0, 15.4, 13.2
1043.0, 15.4, 13.2
1137.0, 15.4, 13.2
1231.0, 15.4, 13.2
1325.0, 15.4, 13.2
1419.0, 15.5, 13.2
1513.0, 15.5, 13.3
1606.0, 15.5, 13.3
1700.0, 15.5, 13.3
1794.0, 15.5, 13.3
1888.0, 15.5, 13.3
1982.0, 15.5, 13.3
2076.0, 15.5, 13.3
2171.0, 15.5, 13.3
2265.0, 15.5, 13.3
2359.0, 15.5, 13.3
2453.0, 15.5, 13.3
2547.0, 15.5, 13.3
2642.0, 15.5, 13.3
2736.0, 15.6, 13.3
2832.0, 15.6, 13.3
2925.0, 15.6, 13.3
3020.0, 15.6, 13.3
3114.0, 15.6, 13.3
3208.0, 15.6, 13.3
3303.0, 15.6, 13.3
3396.0, 15.6, 13.3
3490.0, 15.6, 13.3
3584.0, 15.6, 13.3
3678.0, 15.6, 13.3
3773.0, 15.6, 13.3
3866.0, 15.6, 13.3
3960.0, 15.6, 13.3
4054.0, 15.6, 13.3
4148.0, 15.6, 13.3
4242.0, 15.6, 13.3
4336.0, 15.6, 13.3
4430.0, 15.6, 13.3
4524.0, 15.6, 13.3
4618.0, 15.6, 13.3
4711.0, 15.6, 13.3
4805.0, 15.6, 13.3
4899.0, 15.6, 13.3
4994.0, 15.6, 13.3
5088.0, 15.6, 13.3
5181.0, 15.6, 13.3
5275.0, 15.6, 13.3
5370.0, 15.6, 13.3
5464.0, 15.6, 13.3
5558.0, 15.6, 13.3
5652.0, 15.6, 13.3
5746.0, 15.6, 13.3
5840.0, 15.6, 13.3
5934.0, 15.6, 13.3
6028.0, 15.6, 13.3
6123.0, 15.6, 13.3
6217.0, 15.6, 13.3
6312.0, 15.6, 13.3
6407.0, 15.6, 13.3
6501.0, 15.6, 13.3
6595.0, 15.6, 13.3
6689.0, 15.6, 13.3
6783.0, 15.6, 13.3
6877.0, 15.6, 13.3
6971.0, 15.6, 13.3
7066.0, 15.6, 13.3
7160.0, 15.6, 13.3
7254.0, 15.6, 13.3
7348.0, 15.6, 13.3
7443.0, 15.6, 13.3
7537.0, 15.6, 13.3
7631.0, 15.6, 13.3
7725.0, 15.6, 13.3
7820.0, 15.6, 13.3
7914.0, 15.6, 13.3
8008.0, 15.6, 13.3
8102.0, 15.6, 13.3
8198.0, 15.6, 13.3
8293.0, 15.6, 13.3
8390.0, 15.6, 13.3
8483.0, 15.6, 13.3
8578.0, 15.6, 13.3
8672.0, 15.6, 13.3
8766.0, 15.6, 13.3
8860.0, 15.6, 13.3
8954.0, 15.6, 13.3
9049.0, 15.6, 13.3
9143.0, 15.6, 13.3
9238.0, 15.6, 13.3
9332.0, 15.6, 13.3
9426.0, 15.6, 13.3
9521.0, 15.6, 13.3
9615.0, 15.6, 13.3
9709.0, 15.6, 13.3
9804.0, 15.6, 13.3
9898.0, 15.6, 13.3
9992.0, 15.6, 13.3
10087.0, 15.6, 13.3
10181.0, 15.6, 13.3
10276.0, 15.6, 13.3
10370.0, 15.6, 13.3
10465.0, 15.6, 13.3
10559.0, 15.6, 13.3
10654.0, 15.6, 13.3
10748.0, 15.6, 13.3
10842.0, 15.6, 13.3
10937.0, 15.6, 13.3
11031.0, 15.6, 13.3
11125.0, 15.6, 13.3
11219.0, 15.6, 13.3
11313.0, 15.6, 13.3
11408.0, 15.6, 13.3
11502.0, 15.6, 13.3
11596.0, 15.6, 13.3
11690.0, 15.6, 13.3
11785.0, 15.6, 13.3
11879.0, 15.6, 13.3
11973.0, 15.6, 13.3
12068.0, 15.6, 13.3
12162.0, 15.6, 13.3
12257.0, 15.6, 13.3
12352.0, 15.6, 13.3
12445.0, 15.6, 13.3
12539.0, 15.6, 13.3
12633.0, 15.6, 13.3
12738.0, 15.6, 13.3
12833.0, 15.6, 13.3
12928.0, 15.6, 13.3
13022.0, 15.6, 13.3
13116.0, 15.6, 13.3
13211.0, 15.6, 13.3
13305.0, 15.6, 13.3
13399.0, 15.6, 13.3
13493.0, 15.6, 13.3
13589.0, 15.6, 13.3
13683.0, 15.6, 13.3
13777.0, 15.6, 13.3
13871.0, 15.6, 13.3
13965.0, 15.6, 13.3
14060.0, 15.6, 13.3
14155.0, 15.6, 13.3
14248.0, 15.6, 13.3
14342.0, 15.6, 13.3
14436.0, 15.6, 13.3
14530.0, 15.7, 13.3
14625.0, 15.7, 13.4
14719.0, 15.7, 13.4
14813.0, 15.7, 13.4
14906.0, 15.7, 13.4
15001.0, 15.7, 13.4
15095.0, 15.7, 13.4
15190.0, 15.7, 13.4
15285.0, 15.7, 13.4
15379.0, 15.7, 13.4
15475.0, 15.7, 13.4
15569.0, 15.7, 13.4
15664.0, 15.7, 13.4
15758.0, 15.7, 13.4
15852.0, 15.7, 13.4
15946.0, 15.7, 13.4
16040.0, 15.7, 13.4
16134.0, 15.7, 13.4
16228.0, 15.7, 13.4
16323.0, 15.7, 13.4
16417.0, 15.7, 13.4
16511.0, 15.7, 13.4
16605.0, 15.7, 13.4
16699.0, 15.7, 13.4
16794.0, 15.7, 13.4
16888.0, 15.7, 13.4
16983.0, 15.7, 13.4
17077.0, 15.7, 13.4
17171.0, 15.7, 13.4
17278.0, 15.7, 13.4
17372.0, 15.7, 13.4
17467.0, 15.7, 13.4
17561.0, 15.7, 13.4
17655.0, 15.7, 13.4
17749.0, 15.7, 13.4
17842.0, 15.7, 13.4
17937.0, 15.7, 13.4
18031.0, 15.7, 13.4
18125.0, 15.7, 13.4
18220.0, 15.7, 13.4
18314.0, 15.7, 13.4
18408.0, 15.7, 13.4
18503.0, 15.7, 13.4
18597.0, 15.7, 13.4
18691.0, 15.7, 13.4
18786.0, 15.7, 13.4
18881.0, 15.7, 13.4
18975.0, 15.7, 13.4
19069.0, 15.7, 13.4
19163.0, 15.7, 13.4
19258.0, 15.7, 13.4
19352.0, 15.7, 13.4
19446.0, 15.7, 13.4
19540.0, 15.7, 13.4
19634.0, 15.7, 13.4
19728.0, 15.7, 13.4
19823.0, 15.7, 13.4
19918.0, 15.7, 13.4
20012.0, 15.7, 13.4
20106.0, 15.7, 13.4
20201.0, 15.7, 13.4
20295.0, 15.7, 13.4
20389.0, 15.7, 13.4
20483.0, 15.7, 13.4
20577.0, 15.7, 13.4
20672.0, 15.7, 13.4
20768.0, 15.7, 13.4
20862.0, 15.7, 13.4
20957.0, 15.7, 13.4
21052.0, 15.7, 13.4
21146.0, 15.7, 13.4
21241.0, 15.7, 13.4
21335.0, 15.7, 13.4
21429.0, 15.7, 13.4
21523.0, 15.7, 13.4
21618.0, 15.7, 13.4
21712.0, 15.7, 13.4
21806.0, 15.7, 13.4
21900.0, 15.7, 13.4
21997.0, 15.7, 13.4
22091.0, 15.7, 13.4
22185.0, 15.7, 13.4
22279.0, 15.7, 13.4
22373.0, 15.8, 13.4
22468.0, 15.8, 13.4
22562.0, 15.8, 13.4
22657.0, 15.8, 13.4
22752.0, 15.8, 13.4
22846.0, 15.8, 13.4
22941.0, 15.8, 13.4
23034.0, 15.8, 13.4
23128.0, 15.8, 13.4
23222.0, 15.8, 13.4
23317.0, 15.8, 13.4
23411.0, 15.8, 13.4
23505.0, 15.8, 13.4
23599.0, 15.8, 13.4
23693.0, 15.8, 13.4
23788.0, 15.8, 13.4
23882.0, 15.8, 13.4
23976.0, 15.8, 13.4
24069.0, 15.8, 13.4
24164.0, 15.8, 13.4
24258.0, 15.8, 13.4
24353.0, 15.8, 13.4
24447.0, 15.8, 13.4
24541.0, 15.8, 13.4
24635.0, 15.8, 13.4
