95.0, 17.2, 15.7
189.0, 17.8, 16.5
283.0, 18.1, 16.9
378.0, 18.3, 17.3
472.0, 18.5, 17.9
567.0, 18.5, 17.9
661.0, 18.5, 17.9
756.0, 18.5, 17.9
850.0, 18.7, 18.3
945.0, 18.7, 18.3
1039.0, 18.7, 18.3
1133.0, 18.7, 18.3
1228.0, 18.7, 18.3
1322.0, 18.7, 18.3
1417.0, 18.7, 18.3
1511.0, 18.8, 18.3
1605.0, 18.8, 18.3
1699.0, 18.8, 18.3
1793.0, 18.8, 18.3
1887.0, 18.8, 18.3
1982.0, 18.8, 18.3
2076.0, 18.8, 18.3
2170.0, 18.8, 18.3
2264.0, 18.8, 18.3
2359.0, 18.8, 18.3
2453.0, 18.8, 18.3
2547.0, 18.8, 18.3
2643.0, 18.8, 18.3
2737.0, 18.8, 18.3
2831.0, 18.8, 18.3
2925.0, 18.8, 18.3
3019.0, 18.8, 18.3
3113.0, 18.8, 18.3
3207.0, 18.8, 18.3
3303.0, 18.8, 18.3
3397.0, 18.8, 18.3
3491.0, 18.9, 18.3
3585.0, 18.9, 18.3
3680.0, 18.9, 18.3
3774.0, 18.9, 18.3
3868.0, 18.9, 18.3
3964.0, 18.9, 18.3
4058.0, 18.9, 18.3
4153.0, 18.9, 18.3
4247.0, 18.9, 18.3
4341.0, 18.9, 18.3
4435.0, 18.9, 18.3
4530.0, 18.9, 18.3
4624.0, 18.9, 18.3
4718.0, 18.9, 18.3
4812.0, 18.9, 18.3
4907.0, 18.9, 18.3
5001.0, 18.9, 18.3
5097.0, 18.9, 18.3
5191.0, 18.9, 18.3
5286.0, 18.9, 18.3
5380.0, 18.9, 18.3
5475.0, 18.9, 18.3
5569.0, 18.9, 18.3
5663.0, 18.9, 18.3
5758.0, 18.9, 18.3
5852.0, 18.9, 18.3
5947.0, 18.9, 18.3
6043.0, 18.9, 18.3
6138.0, 18.9, 18.3
6233.0, 18.9, 18.3
6327.0, 18.9, 18.3
6422.0, 18.9, 18.3
6516.0, 18.9, 18.3
6610.0, 18.9, 18.3
6706.0, 18.9, 18.3
6800.0, 18.9, 18.3
6895.0, 18.9, 18.3
6989.0, 18.9, 18.3
7083.0, 18.9, 18.3
7178.0, 18.9, 18.3
7272.0, 18.9, 18.3
7367.0, 18.9, 18.3
7462.0, 18.9, 18.3
7556.0, 18.9, 18.3
7650.0, 18.9, 18.3
7745.0, 18.9, 18.3
7839.0, 18.9, 18.3
7934.0, 18.9, 18.3
8028.0, 18.9, 18.3
8123.0, 18.9, 18.3
8218.0, 18.9, 18.3
